symbol,exchange,series,isin,nse_scrip_code,bse_code
MAHASTEEL,NSE,EQ,,17531,
GULFOILLUB,NSE,EQ,,4391,
72841ABH30,NSE,EQ,,759874,
SADBHAV,NSE,EQ,,13240,
LLOYDPP,NSE,EQ,,758826,
INDBANK,NSE,EQ,,16933,
71ABHFL27,NSE,EQ,,757995,
758ABHFL35,NSE,EQ,,758141,
EQUITASBNK,NSE,EQ,,913,
GARFIBRES,NSE,EQ,,1100,
INDOTECH,NSE,EQ,,13275,
SGBJAN29IX,NSE,EQ,,1920,
SGBJAN29X,NSE,EQ,,2003,
SGBFEB29XI,NSE,EQ,,2200,
ABAN,NSE,EQ,,7759,
PATINTLOG,NSE,EQ,,15219,
805NIT32,NSE,EQ,,28799,
CARTRADE,NSE,EQ,,5407,
ALKYLAMINE,NSE,EQ,,4487,
GRPLTD,NSE,EQ,,6543,
810NIT40,NSE,EQ,,29022,
IMFA,NSE,EQ,,19235,
GVPTECH,NSE,EQ,,10865,
SETFGOLD,NSE,EQ,,17272,
622GS2035,NSE,EQ,,953,
667GS2050,NSE,EQ,,956,
OMFURN,NSE,EQ,,117,
SGBN28VIII,NSE,EQ,,1342,
585GS2030,NSE,EQ,,1341,
MAZDOCK,NSE,EQ,,509,
720CL30,NSE,EQ,,760528,
MOXSH,NSE,EQ,,13507,
SHYAMCENT,NSE,EQ,,10192,
ADROITINFO,NSE,EQ,,4953,
SGBOC28VII,NSE,EQ,,834,
UMIYA,NSE,MRO,,8998,
BANCOINDIA,NSE,EQ,,13880,
RCOM,NSE,EQ,,13188,
GARUDA,NSE,EQ,,25800,
RAILTEL,NSE,EQ,,2431,
BUTTERFLY,NSE,EQ,,2716,
ABCOTS,NSE,EQ,,759130,
890ALSL27,NSE,EQ,,756161,
TCHF30,NSE,EQ,,16894,
SAKSOFT,NSE,EQ,,11794,
RENUKA,NSE,EQ,,12026,
CADSYS,NSE,EQ,,21823,
VMSTMT,NSE,EQ,,759152,
RADIANTCMS,NSE,EQ,,13580,
PROFX,NSE,EQ,,757806,
BAJAJHIND,NSE,EQ,,308,
JARO,NSE,EQ,,759951,
KRSNAA,NSE,EQ,,5359,
GANGESSECU,NSE,EQ,,21399,
SETUINFRA,NSE,EQ,,18024,
AARTISURF,NSE,EQ,,12121,
SOLARINDS,NSE,EQ,,13332,
ASHALOG,NSE,EQ,,24711,
OILCOUNTUB,NSE,EQ,,2472,
CNL,NSE,EQ,,11155,
KIRLOSBROS,NSE,EQ,,18581,
ANURAS,NSE,EQ,,23687,
PVRINOX,NSE,EQ,,13147,
ABGSEC,NSE,EQ,,24404,
QGOLDHALF,NSE,EQ,,15330,
JNKINDIA,NSE,EQ,,23621,
AAREYDRUGS,NSE,EQ,,5245,
FELDVR,NSE,EQ,,30491,
676GS2061,NSE,EQ,,2317,
SGBMR29XII,NSE,EQ,,2810,
ODIGMA,NSE,EQ,,27571,
VIPIND,NSE,EQ,,3703,
UTIAMC,NSE,EQ,,527,
GSEC10ABSL,NSE,EQ,,24847,
1225DCCL27,NSE,EQ,,760956,
GINNIFILA,NSE,EQ,,1142,
AXITA,NSE,EQ,,9909,
CALSOFT,NSE,EQ,,8341,
IIFL,NSE,EQ,,11809,
ZUARI,NSE,EQ,,29050,
ZENITHSTL,NSE,EQ,,14562,
RAJRILTD,NSE,EQ,,8428,
INDIASHLTR,NSE,EQ,,20556,
ETERNAL,NSE,EQ,,5097,
MUNISH,NSE,EQ,,759416,
SPUNWEB,NSE,EQ,,757865,
SIMPLEXINF,NSE,EQ,,3162,
ITC,NSE,EQ,,1660,
SNOWMAN,NSE,EQ,,4843,
ISFT,NSE,EQ,,18479,
POLYCAB,NSE,EQ,,9590,
SRM,NSE,EQ,,23402,
830PFCL27,NSE,EQ,,20022,
MADHUSUDAN,NSE,EQ,,18728,
BAJAJCON,NSE,EQ,,19531,
975PCPL28,NSE,EQ,,760397,
AUROPHARMA,NSE,EQ,,275,
CONTI,NSE,EQ,,2531,
GODAVARIB,NSE,EQ,,25941,
10157PCP27,NSE,EQ,,24549,
PCPL27,NSE,EQ,,25657,
975PCPL27,NSE,EQ,,759494,
SNEHAA,NSE,EQ,,758946,
WEALTH,NSE,EQ,,1923,
12DCCL27,NSE,EQ,,759793,
770RECL26,NSE,EQ,,23896,
718AP40,NSE,EQ,,7713,
753RECL34,NSE,EQ,,23749,
1030SFIL26,NSE,EQ,,14028,
724AP38,NSE,EQ,,7711,
759RL27,NSE,EQ,,23534,
714AP41B,NSE,EQ,,7550,
714AP40,NSE,EQ,,7549,
745RECL35,NSE,EQ,,24502,
966SFIL25A,NSE,EQ,,14026,
SUNDRMFAST,NSE,EQ,,3345,
756RECL27,NSE,EQ,,24500,
737AP42,NSE,EQ,,8123,
735RECL34,NSE,EQ,,24075,
737AP38,NSE,EQ,,8122,
980SFIL28,NSE,EQ,,14032,
758RECL29,NSE,EQ,,23894,
722AP42,NSE,EQ,,7715,
732KA33,NSE,EQ,,760506,
745RL34,NSE,EQ,,23532,
RATNAMANI,NSE,EQ,,13451,
742KA35A,NSE,EQ,,760509,
984SFIL26A,NSE,EQ,,14030,
747RL34,NSE,EQ,,22813,
752KA37,NSE,EQ,,760514,
803ICPR34,NSE,EQ,,28519,
SHRIRAMPPS,NSE,EQ,,7200,
764RL27,NSE,EQ,,22815,
746KA36,NSE,EQ,,760269,
GROWWSC250,NSE,EQ,,759522,
753KA38,NSE,EQ,,760442,
771REC27,NSE,EQ,,21470,
GROWWRLTY,NSE,EQ,,759428,
716KA31,NSE,EQ,,760560,
769ICPR35,NSE,EQ,,760811,
CCCL,NSE,EQ,,14996,
DENORA,NSE,EQ,,4279,
734KA34,NSE,EQ,,760564,
GROWWCAPM,NSE,EQ,,760051,
EASEMYTRIP,NSE,EQ,,2792,
751KA36,NSE,EQ,,760568,
PNGJL,NSE,EQ,,25312,
710TS47,NSE,EQ,,28277,
710TS46,NSE,EQ,,28272,
GSMFOILS,NSE,EQ,,23888,
714HR31,NSE,EQ,,2743,
702HR29,NSE,EQ,,2539,
712TS51,NSE,EQ,,29006,
718HR41,NSE,EQ,,2407,
672TR40,NSE,EQ,,756814,
698HR41,NSE,EQ,,2146,
764REC34,NSE,EQ,,21485,
GROWWMC150,NSE,EQ,,759719,
675TR40,NSE,EQ,,756098,
662HR41,NSE,EQ,,2019,
659HR30,NSE,EQ,,1077,
754TR40,NSE,EQ,,760445,
672HR35,NSE,EQ,,867,
M&M,NSE,EQ,,2031,
719TS46,NSE,EQ,,29516,
975SIPL27A,NSE,EQ,,24977,
705HR40,NSE,EQ,,321,
SBC,NSE,EQ,,6792,
710TS50,NSE,EQ,,29299,
975SIPL27B,NSE,EQ,,25631,
BALCO,NSE,EQ,,24879,
975SIPL27,NSE,EQ,,24792,
711TS55,NSE,EQ,,29071,
714AP35,NSE,EQ,,7540,
712TS54,NSE,EQ,,29070,
692AP41,NSE,EQ,,6992,
713TS49,NSE,EQ,,29069,
708TS49,NSE,EQ,,29298,
975SIPL29,NSE,EQ,,27168,
70AP39B,NSE,EQ,,6564,
711TS47,NSE,EQ,,29297,
985SFIL28,NSE,EQ,,14038,
ASHOKLEY,NSE,EQ,,212,
744AP42,NSE,EQ,,8721,
731AP42,NSE,EQ,,8366,
940SFIL28,NSE,EQ,,14036,
GROWWMETAL,NSE,EQ,,760438,
725TS46,NSE,EQ,,25103,
MATRIMONY,NSE,EQ,,21726,
725TS38,NSE,EQ,,25096,
KAVDEFENCE,NSE,EQ,,15244,
98SFIL26,NSE,EQ,,15235,
HEXATRADEX,NSE,EQ,,27008,
723SBI39,NSE,EQ,,27128,
660RECL27,NSE,EQ,,757577,
KALYANKJIL,NSE,EQ,,2955,
670RECL29,NSE,EQ,,758296,
706RECL35,NSE,EQ,,757575,
736SBI39,NSE,EQ,,24455,
736SBOI39,NSE,EQ,,24282,
MEGASOFT,NSE,EQ,,14797,
CARRARO,NSE,EQ,,28879,
768AR33,NSE,EQ,,20244,
686REC35,NSE,EQ,,756720,
MANINFRA,NSE,EQ,,18226,
763AR33,NSE,EQ,,20734,
702RECL40,NSE,EQ,,756741,
732RL35,NSE,EQ,,30198,
713TS36,NSE,EQ,,25357,
744RL28,NSE,EQ,,30196,
722TS38,NSE,EQ,,25213,
637RECL27,NSE,EQ,,758294,
652RL28,NSE,EQ,,757917,
DCXINDIA,NSE,EQ,,11895,
ITDC,NSE,EQ,,19299,
681RL36,NSE,EQ,,757915,
687REC30,NSE,EQ,,756722,
709RL39,NSE,EQ,,27057,
713TS39,NSE,EQ,,27115,
713AP40,NSE,EQ,,8193,
0RL34,NSE,EQ,,25706,
716TS49,NSE,EQ,,25968,
731RECL39,NSE,EQ,,24979,
710TS45,NSE,EQ,,27325,
SUBROS,NSE,EQ,,3324,
710TS44,NSE,EQ,,27324,
755RECL26,NSE,EQ,,24805,
748AP38,NSE,EQ,,8363,
720RECL35,NSE,EQ,,29155,
712TS39,NSE,EQ,,25686,
WINDMACHIN,NSE,EQ,,24969,
713AP39,NSE,EQ,,8335,
1025SFIL26,NSE,EQ,,15231,
728RECL40,NSE,EQ,,29629,
710RECL35,NSE,EQ,,28479,
716TS47,NSE,EQ,,25967,
DELHIVERY,NSE,EQ,,9599,
741AR34,NSE,EQ,,23084,
711TS45,NSE,EQ,,25834,
734RL30,NSE,EQ,,27059,
RAMCOCEM,NSE,EQ,,2043,
CREST,NSE,EQ,,13900,
713AP41,NSE,EQ,,8194,
714TS42,NSE,EQ,,25692,
714AP41,NSE,EQ,,5236,
714AP37,NSE,EQ,,5234,
714AP36,NSE,EQ,,5044,
733TS40,NSE,EQ,,24490,
698AP36,NSE,EQ,,5668,
732TS36,NSE,EQ,,24487,
702AP41,NSE,EQ,,5569,
735TS40,NSE,EQ,,24568,
70AP39A,NSE,EQ,,5567,
734TS37,NSE,EQ,,24566,
705AP35,NSE,EQ,,5527,
716PY40A,NSE,EQ,,29700,
DEVIT,NSE,EQ,,8146,
931SFIL26A,NSE,EQ,,4926,
693AP38,NSE,EQ,,5889,
727PY33,NSE,EQ,,30076,
714PY35,NSE,EQ,,28823,
687AP40,NSE,EQ,,5741,
714PY31A,NSE,EQ,,29707,
686AP35,NSE,EQ,,5736,
ICICIBANK,NSE,EQ,,4963,
715PY39A,NSE,EQ,,29710,
BLUESTARCO,NSE,EQ,,8311,
NDTV,NSE,EQ,,11427,
92SFIL28,NSE,EQ,,4942,
97SFIL26A,NSE,EQ,,4936,
GROWWMOM50,NSE,EQ,,756086,
UPL,NSE,EQ,,11287,
DIFFNKG,NSE,EQ,,25672,
96SFIL24A,NSE,EQ,,4930,
MSPL,NSE,EQ,,11919,
SALASAR,NSE,EQ,,21362,
726TS35,NSE,EQ,,24842,
728TS46,NSE,EQ,,24762,
LAMBODHARA,NSE,EQ,,6407,
728TS45,NSE,EQ,,24836,
728TS38,NSE,EQ,,24843,
731TS50,NSE,EQ,,24662,
733TS42,NSE,EQ,,24570,
RMDRIP,NSE,EQ,,757834,
729TS42,NSE,EQ,,24758,
BESTAGRO,NSE,EQ,,2306,
729TS40,NSE,EQ,,24766,
GLAXO,NSE,EQ,,1153,
MKPL,NSE,EQ,,16736,
744TS40,NSE,EQ,,23996,
714AP41A,NSE,EQ,,6115,
MITTAL,NSE,EQ,,18562,
744TS41,NSE,EQ,,23756,
713AP36A,NSE,EQ,,6112,
AERONEU,NSE,EQ,,13689,
3IINFOLTD,NSE,EQ,,6232,
709AP39,NSE,EQ,,5968,
704AP34,NSE,EQ,,5967,
747TS36,NSE,EQ,,23676,
708AP40,NSE,EQ,,6487,
748TS42,NSE,EQ,,23588,
708AP35,NSE,EQ,,6485,
IRMENERGY,NSE,EQ,,19597,
GROWWLOVOL,NSE,EQ,,758300,
742TS48,NSE,EQ,,23683,
EUROPRATIK,NSE,EQ,,759797,
702AP37,NSE,EQ,,6352,
GROWWSLVR,NSE,EQ,,756827,
743TS41A,NSE,EQ,,23678,
702AP36,NSE,EQ,,6351,
BHADORA,NSE,EQ,,758225,
STARCEMENT,NSE,EQ,,21091,
70AP38A,NSE,EQ,,6563,
TAC,NSE,EQ,,23438,
GROWWPOWER,NSE,EQ,,758165,
GROWWNIFTY,NSE,EQ,,758697,
1030SFIL28,NSE,EQ,,14034,
MEGATHERM,NSE,EQ,,22560,
GROWWNET,NSE,EQ,,757814,
709PY34,NSE,EQ,,25832,
74PY30,NSE,EQ,,24053,
738PY38A,NSE,EQ,,24048,
731TS42,NSE,EQ,,24192,
735TS38,NSE,EQ,,24104,
737TS42,NSE,EQ,,24339,
736TS37,NSE,EQ,,24337,
694AP41,NSE,EQ,,5897,
AJMERA,NSE,EQ,,17307,
735TS36,NSE,EQ,,24102,
VISAMAN,NSE,EQ,,24277,
GROWWNXT50,NSE,EQ,,759458,
HIGREEN,NSE,EQ,,18794,
743TS43,NSE,EQ,,24011,
JAICORPLTD,NSE,EQ,,5143,
JYOTISTRUC,NSE,EQ,,1802,
ELGNZ,NSE,EQ,,29595,
BALKRISIND,NSE,EQ,,335,
678AP39,NSE,EQ,,3200,
678AP38,NSE,EQ,,3196,
SUZLON,NSE,EQ,,12018,
694AP38,NSE,EQ,,3514,
AKUMS,NSE,EQ,,24715,
GSEC10IETF,NSE,EQ,,13143,
694AP37,NSE,EQ,,3513,
691AP40,NSE,EQ,,3388,
TGBHOTELS,NSE,EQ,,14607,
GOLDTECH,NSE,EQ,,9874,
69AP39,NSE,EQ,,3385,
KEN,NSE,EQ,,29547,
704AP40,NSE,EQ,,3689,
696AP36,NSE,EQ,,3576,
LASA,NSE,EQ,,21713,
696AP35,NSE,EQ,,3575,
761GS2030,NSE,EQ,,7142,
OILIETF,NSE,EQ,,24533,
FINOPB,NSE,EQ,,6579,
697GS2026,NSE,EQ,,7158,
REGENCERAM,NSE,EQ,,4130,
QUAL30IETF,NSE,EQ,,17808,
PVTBANIETF,NSE,EQ,,11386,
744TS36,NSE,EQ,,23427,
ANLON,NSE,EQ,,13657,
EMBASSY,NSE,EQ,,9383,
662GS2051,NSE,EQ,,7193,
744TS53,NSE,EQ,,23498,
744TS51,NSE,EQ,,23497,
706GS2046,NSE,EQ,,7184,
SIRCA,NSE,EQ,,11050,
704AP41,NSE,EQ,,3692,
ORIENTELEC,NSE,EQ,,2972,
ESCONET,NSE,EQ,,22764,
LT,NSE,EQ,,11483,
ROCKPP,NSE,EQ,,760034,
TATSILV,NSE,EQ,,21428,
701AP39,NSE,EQ,,3762,
STYL,NSE,EQ,,759934,
70AP38,NSE,EQ,,3758,
719AP38,NSE,EQ,,5005,
DVL,NSE,EQ,,15214,
715AP37,NSE,EQ,,5004,
712AP37,NSE,EQ,,4789,
713AP36,NSE,EQ,,4766,
712AP35,NSE,EQ,,5041,
COMMOIETF,NSE,EQ,,13198,
STEELCAS,NSE,EQ,,6803,
FMCGIETF,NSE,EQ,,5306,
LOWVOLIETF,NSE,EQ,,21254,
KSB,NSE,EQ,,1949,
METALIETF,NSE,EQ,,24861,
AEQUS,NSE,EQ,,760234,
MURUDCERA,NSE,EQ,,2313,
TATAGOLD,NSE,EQ,,21401,
PANSARI,NSE,EQ,,6152,
1050SFIL28,NSE,EQ,,15240,
715AP31,NSE,EQ,,20772,
715AP32,NSE,EQ,,20773,
957SFIL28,NSE,EQ,,15245,
688AP35,NSE,EQ,,21054,
688AP34,NSE,EQ,,21138,
890SFIL23A,NSE,EQ,,15253,
INDOAMIN,NSE,EQ,,9116,
780AP33,NSE,EQ,,21050,
1003SFIL28,NSE,EQ,,15249,
IDFCFIRSTB,NSE,EQ,,11184,
866SFIL23A,NSE,EQ,,15251,
KRBL,NSE,EQ,,10577,
JUBLPHARMA,NSE,EQ,,3637,
BLISSGVS,NSE,EQ,,19265,
980SFIL29,NSE,EQ,,25155,
PTL,NSE,EQ,,14101,
706AP30,NSE,EQ,,20737,
PETRONET,NSE,EQ,,11351,
MRPL,NSE,EQ,,2283,
CGPOWER,NSE,EQ,,760,
GPTHEALTH,NSE,EQ,,22846,
AMBICAAGAR,NSE,EQ,,11496,
960SFL35,NSE,EQ,,30061,
APOLLOTYRE,NSE,EQ,,163,
HPAL,NSE,EQ,,7376,
965SFL27,NSE,EQ,,27934,
OLECTRA,NSE,EQ,,10637,
DTIL,NSE,EQ,,6227,
TFL,NSE,EQ,,14319,
ELIN,NSE,EQ,,13423,
763JH30,NSE,EQ,,14087,
758JH31,NSE,EQ,,13368,
767JH37,NSE,EQ,,13257,
786JH34,NSE,EQ,,11885,
67HR30,NSE,EQ,,26,
668HR39,NSE,EQ,,22373,
NEULANDLAB,NSE,EQ,,2406,
648HR40,NSE,EQ,,22299,
624HR26,NSE,EQ,,21640,
657GS2033,NSE,EQ,,7194,
8HR30,NSE,EQ,,21031,
679GS2029,NSE,EQ,,7195,
719KA32,NSE,EQ,,760503,
PROV,NSE,EQ,,16483,
AVONMORE,NSE,EQ,,13557,
722AP31A,NSE,EQ,,22032,
722AP28,NSE,EQ,,22031,
644GJ29,NSE,EQ,,20601,
AVTL29,NSE,EQ,,760561,
692AVTL28,NSE,EQ,,759789,
654GJ30,NSE,EQ,,21216,
722AP30,NSE,EQ,,22030,
722AP31,NSE,EQ,,22215,
647GJ30,NSE,EQ,,21422,
NAHARPOLY,NSE,EQ,,14445,
66GJ29,NSE,EQ,,21650,
657GJ29,NSE,EQ,,20279,
MANORAMA,NSE,EQ,,10227,
SHEKHAWATI,NSE,EQ,,21095,
JAYKAY,NSE,EQ,,760073,
HEMIPROP,NSE,EQ,,701,
CELEBRITY,NSE,EQ,,13162,
773GJ29,NSE,EQ,,21049,
INDUSINVIT,NSE,EQ,,23036,
POWERMECH,NSE,EQ,,10473,
72AP30,NSE,EQ,,20574,
RELAXO,NSE,EQ,,24225,
721AP31,NSE,EQ,,20575,
718AP28,NSE,EQ,,20309,
NIFTYIETF,NSE,EQ,,29553,
SSFL,NSE,EQ,,18056,
BALAJEE,NSE,EQ,,25203,
97SFL26,NSE,EQ,,12933,
729AP30,NSE,EQ,,21643,
ADANIENT,NSE,EQ,,25,
GANDHITUBE,NSE,EQ,,14116,
931SFL26,NSE,EQ,,12919,
724AP33,NSE,EQ,,21644,
719AP34,NSE,EQ,,20147,
BALPHARMA,NSE,EQ,,13441,
712JK37,NSE,EQ,,8334,
724AP35,NSE,EQ,,21645,
715AP36,NSE,EQ,,20919,
DIACABS,NSE,EQ,,18543,
SFLZC26A,NSE,EQ,,12941,
713JK34,NSE,EQ,,8192,
NARMADA,NSE,EQ,,11631,
714AP34,NSE,EQ,,20019,
739JK37,NSE,EQ,,8496,
718AP33,NSE,EQ,,20020,
712EXIM30,NSE,EQ,,30489,
875SFL27,NSE,EQ,,17159,
CUBEINVIT,NSE,EQ,,15078,
714JK36,NSE,EQ,,7543,
70JK33,NSE,EQ,,7307,
GS220236C,NSE,EQ,,4432,
745EXIM28,NSE,EQ,,22661,
740EXIM29,NSE,EQ,,23050,
714EXIM29,NSE,EQ,,27811,
91SFL27,NSE,EQ,,17172,
735EXIM28,NSE,EQ,,29264,
KHAITANLTD,NSE,EQ,,3912,
TRANSTEEL,NSE,EQ,,19801,
DAMODARIND,NSE,EQ,,17541,
705AP31,NSE,EQ,,21237,
702AP30,NSE,EQ,,20863,
TARSONS,NSE,EQ,,6943,
AMNPLST,NSE,EQ,,19867,
VIVIMEDLAB,NSE,EQ,,11965,
71JK33A,NSE,EQ,,5342,
ADFFOODS,NSE,EQ,,19761,
71JK33,NSE,EQ,,4894,
698JK36,NSE,EQ,,5890,
708JK36,NSE,EQ,,5544,
ABLBL,NSE,EQ,,756843,
678JK33,NSE,EQ,,3244,
97SFL28,NSE,EQ,,6168,
704JK36,NSE,EQ,,3697,
930SFL28,NSE,EQ,,6149,
69JK33,NSE,EQ,,3392,
957ICCL25,NSE,EQ,,8625,
KANANIIND,NSE,EQ,,25786,
97SFL29,NSE,EQ,,8642,
EXICOM,NSE,EQ,,22947,
694JK36,NSE,EQ,,7044,
SPENCERS,NSE,EQ,,8163,
706JK33,NSE,EQ,,6484,
SAURASHCEM,NSE,EQ,,3018,
LGEINDIA,NSE,EQ,,760213,
778TS34,NSE,EQ,,14647,
COLPAL,NSE,EQ,,15141,
769TS32,NSE,EQ,,14533,
KMEW,NSE,EQ,,27084,
774TS48,NSE,EQ,,14660,
ONMOBILE,NSE,EQ,,15278,
TRUST,NSE,EQ,,23420,
POWERINDIA,NSE,EQ,,18457,
MARINE,NSE,EQ,,1328,
ICICIGI,NSE,EQ,,21770,
OLIL,NSE,EQ,,19386,
903SFL28,NSE,EQ,,498,
BHEL,NSE,EQ,,438,
94SFL28,NSE,EQ,,1001,
TEMBO,NSE,EQ,,3275,
GS100426C,NSE,EQ,,4381,
GS260426C,NSE,EQ,,4382,
764KA32,NSE,EQ,,19523,
761TS32,NSE,EQ,,14088,
678MH32,NSE,EQ,,185,
67MH28,NSE,EQ,,158,
766TS44,NSE,EQ,,13995,
756TS48,NSE,EQ,,14112,
EDELWEISS,NSE,EQ,,15119,
DDEVPLSTIK,NSE,EQ,,29098,
764TS33,NSE,EQ,,14097,
755TS30,NSE,EQ,,13770,
DLINKINDIA,NSE,EQ,,17851,
759TS40,NSE,EQ,,13721,
768TS42,NSE,EQ,,13993,
NESCO,NSE,EQ,,15409,
757TS31,NSE,EQ,,13772,
702OIT40,NSE,EQ,,759507,
726MZ40,NSE,EQ,,758191,
PRAENG,NSE,EQ,,13945,
624MH28,NSE,EQ,,21947,
712OIT40,NSE,EQ,,759526,
DBL,NSE,EQ,,18086,
714MZ40,NSE,EQ,,757650,
769KA33A,NSE,EQ,,20392,
708MZ39,NSE,EQ,,757436,
731MZ41,NSE,EQ,,759390,
649MH31,NSE,EQ,,22343,
773KA34,NSE,EQ,,20350,
748MZ36,NSE,EQ,,759186,
692OIT28,NSE,EQ,,759505,
644MH28,NSE,EQ,,22342,
767KA36,NSE,EQ,,20222,
762MZ38,NSE,EQ,,760292,
667MH31,NSE,EQ,,29,
77KA33,NSE,EQ,,19909,
714MZ33,NSE,EQ,,759738,
773KA36,NSE,EQ,,19723,
773KA35,NSE,EQ,,19721,
769KA33,NSE,EQ,,19615,
77KA34,NSE,EQ,,19606,
CENTENKA,NSE,EQ,,619,
STYRENIX,NSE,EQ,,19,
KHADIM,NSE,EQ,,425,
ESABINDIA,NSE,EQ,,955,
758TS45,NSE,EQ,,14353,
759TS40A,NSE,EQ,,14167,
772TS46,NSE,EQ,,14452,
773TS34,NSE,EQ,,14436,
A2ZINFRA,NSE,EQ,,20906,
66MH31,NSE,EQ,,21937,
697PN40,NSE,EQ,,21789,
VGL,NSE,EQ,,13771,
763TS43,NSE,EQ,,12321,
764KA39,NSE,EQ,,20744,
CONFIPET,NSE,EQ,,10238,
771KA36,NSE,EQ,,20478,
FORGEAUTO,NSE,EQ,,25664,
784TS40,NSE,EQ,,11768,
76KA38,NSE,EQ,,20740,
772KA35A,NSE,EQ,,20477,
753TS47,NSE,EQ,,13051,
RALLIS,NSE,EQ,,2816,
763TS44,NSE,EQ,,12328,
AIROLAM,NSE,EQ,,6068,
717PN30,NSE,EQ,,22212,
772KA35,NSE,EQ,,20396,
783TS36,NSE,EQ,,11415,
722PN32,NSE,EQ,,21893,
783TS35,NSE,EQ,,11413,
717PN30A,NSE,EQ,,22220,
ROHLTD,NSE,EQ,,13182,
784TS39,NSE,EQ,,11767,
692PN35,NSE,EQ,,21895,
789TS36,NSE,EQ,,11696,
GOLD360,NSE,EQ,,30105,
SILVER360,NSE,EQ,,756150,
FONEBOX,NSE,EQ,,22520,
783MH30,NSE,EQ,,21940,
772KA37,NSE,EQ,,21281,
767TS35,NSE,EQ,,13389,
654MH30,NSE,EQ,,21932,
774KA36,NSE,EQ,,21274,
76MH30,NSE,EQ,,21934,
766TS34,NSE,EQ,,13387,
773KA35A,NSE,EQ,,21163,
768KA37,NSE,EQ,,20945,
657MH31,NSE,EQ,,21936,
774KA34,NSE,EQ,,21155,
AYMSYNTEX,NSE,EQ,,10285,
759TS37,NSE,EQ,,13719,
763TS36,NSE,EQ,,13718,
730PN31,NSE,EQ,,21894,
MAMATA,NSE,EQ,,28687,
GICHSGFIN,NSE,EQ,,1139,
73PN34,NSE,EQ,,21717,
748KA33,NSE,EQ,,22746,
774TS46,NSE,EQ,,10784,
745KA40,NSE,EQ,,22757,
774TS45,NSE,EQ,,10783,
MANALIPETC,NSE,EQ,,13796,
747TS31,NSE,EQ,,10904,
767KA42,NSE,EQ,,21820,
769KA40,NSE,EQ,,21540,
BAWEJA,NSE,EQ,,22571,
DPWIRES,NSE,EQ,,16900,
SHETHJI,NSE,EQ,,759802,
745TS30,NSE,EQ,,10902,
M&MFIN,NSE,EQ,,13285,
773KA41,NSE,EQ,,21818,
768KA39,NSE,EQ,,21513,
771KA38,NSE,EQ,,21283,
795TS37,NSE,EQ,,10642,
784TS36,NSE,EQ,,10545,
75AR45,NSE,EQ,,759860,
AMIABLE,NSE,EQ,,11942,
704MH29,NSE,EQ,,2542,
718MN31,NSE,EQ,,2679,
688MN31,NSE,EQ,,2078,
755AR45,NSE,EQ,,760296,
708MH31,NSE,EQ,,2383,
663MN31,NSE,EQ,,1833,
702MH29,NSE,EQ,,2670,
66MN30,NSE,EQ,,1368,
746TS49,NSE,EQ,,10965,
742KA35,NSE,EQ,,22993,
746TS48,NSE,EQ,,10964,
784TS34,NSE,EQ,,11409,
742KA39,NSE,EQ,,22880,
756TS40,NSE,EQ,,11160,
744KA34,NSE,EQ,,22868,
8MN30,NSE,EQ,,21923,
KALPATARU,NSE,EQ,,758558,
AIIL,NSE,EQ,,23553,
ONELIFECAP,NSE,EQ,,25496,
645MN30,NSE,EQ,,22301,
635MH28,NSE,EQ,,1212,
642MN30,NSE,EQ,,21919,
656MH32,NSE,EQ,,1000,
667MH32,NSE,EQ,,1251,
CURIS,NSE,EQ,,759825,
656MN30,NSE,EQ,,21921,
652MH30,NSE,EQ,,1236,
GS220261C,NSE,EQ,,4555,
68MN30,NSE,EQ,,21924,
ORIANA,NSE,EQ,,17882,
SVPGLOB,NSE,EQ,,5023,
ANSALAPI,NSE,EQ,,19677,
744KA33,NSE,EQ,,23344,
802TS35,NSE,EQ,,9824,
742KA32,NSE,EQ,,23342,
714NL30A,NSE,EQ,,760336,
745KA37,NSE,EQ,,23205,
793TS35,NSE,EQ,,10207,
746KA38,NSE,EQ,,23209,
DHANLAXMI,NSE,EQ,,27723,
714NL30,NSE,EQ,,759166,
MACPOWER,NSE,EQ,,22347,
793TS34,NSE,EQ,,10204,
745KA35,NSE,EQ,,23201,
737KA37,NSE,EQ,,23091,
737KA38A,NSE,EQ,,23092,
736KA34,NSE,EQ,,23083,
741KA36,NSE,EQ,,22996,
795TS35,NSE,EQ,,10382,
705MH32,NSE,EQ,,466,
687MH30,NSE,EQ,,448,
789TS34,NSE,EQ,,10334,
TRIGYN,NSE,EQ,,5428,
655MH28,NSE,EQ,,605,
645MH27,NSE,EQ,,599,
647MH28,NSE,EQ,,773,
PRINCEPIPE,NSE,EQ,,16045,
791TS43,NSE,EQ,,10269,
794TS36,NSE,EQ,,10212,
663MH30,NSE,EQ,,596,
792TS45,NSE,EQ,,10272,
64MH30,NSE,EQ,,973,
656MH30,NSE,EQ,,776,
DENTALKART,NSE,EQ,,16454,
BOROSCI,NSE,EQ,,24014,
79TS44,NSE,EQ,,10271,
BHAGCHEM,NSE,EQ,,6164,
EVERESTIND,NSE,EQ,,993,
VGINFOTECH,NSE,EQ,,757060,
TIL,NSE,EQ,,3484,
SHILPAMED,NSE,EQ,,17752,
SUNTV,NSE,EQ,,13404,
GRINDWELL,NSE,EQ,,13560,
681MH28,NSE,EQ,,427,
71MH32,NSE,EQ,,313,
850TIAPL28,NSE,EQ,,755930,
